filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1738.jpg,True,178,284,3,7788,RGB,,without_mask,mask,without_mask_1738.jpg,a3676cd8018bcf1ab2f3c917ca79340a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1739.jpg,True,216,233,3,5186,RGB,,without_mask,mask,without_mask_1739.jpg,2b441ad48839e8d54e09a97bde68f97f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_174.jpg,True,151,148,3,7186,RGB,,without_mask,mask,without_mask_174.jpg,95136a79fbb4d17c1078e52c6476ea62
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1740.jpg,True,201,251,3,6502,RGB,,without_mask,mask,without_mask_1740.jpg,ebbba654a76d2b0adc46ece122b7e0db
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1741.jpg,True,259,194,3,6004,RGB,,without_mask,mask,without_mask_1741.jpg,72cff0894d2423c932d57ba763da93d7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1742.jpg,True,188,269,3,6855,RGB,,without_mask,mask,without_mask_1742.jpg,a3c59fc457175b18afbe1e41b0f53d4c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1743.jpg,True,178,284,3,8542,RGB,,without_mask,mask,without_mask_1743.jpg,ab4dd208bf131049459f02bd7e9335af
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1744.jpg,True,298,169,3,4207,RGB,,without_mask,mask,without_mask_1744.jpg,e27b24fecd5836c440138597e576d423
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1745.jpg,True,259,194,3,6648,RGB,,without_mask,mask,without_mask_1745.jpg,c6cddaa2714db7d729153f230e46f82c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1746.jpg,True,154,132,3,7041,RGB,,without_mask,mask,without_mask_1746.jpg,31dad41b5dfbafaf4c218f47305f7dd1
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1747.jpg,True,216,233,3,6124,RGB,,without_mask,mask,without_mask_1747.jpg,eb9352d3c787f534d21085f7b009aab0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1748.jpg,True,265,190,3,6319,RGB,,without_mask,mask,without_mask_1748.jpg,7d28ccf3c436f701863fbd977026e2e4
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1749.jpg,True,262,193,3,6271,RGB,,without_mask,mask,without_mask_1749.jpg,62dc3c3ab15a84a122ae3ace17f65e20
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_175.jpg,True,145,114,3,7874,RGB,,without_mask,mask,without_mask_175.jpg,c7f55bd2298ab255ede127efe75573c9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1750.jpg,True,183,275,3,7315,RGB,,without_mask,mask,without_mask_1750.jpg,5c9fc6f5caf6a39a52515b9552df64d2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1751.jpg,True,184,274,3,8100,RGB,,without_mask,mask,without_mask_1751.jpg,d928e9f2e16acdbc2a05d7cbdeff3f84
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1752.jpg,True,183,275,3,7411,RGB,,without_mask,mask,without_mask_1752.jpg,b220955234110efe7fcad325573e3725
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1753.jpg,True,193,261,3,7827,RGB,,without_mask,mask,without_mask_1753.jpg,272fa4ddd694b335346f260e46107051
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1754.jpg,True,186,270,3,6242,RGB,,without_mask,mask,without_mask_1754.jpg,434f299783a075086a7193dc3b8fefdc
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1755.jpg,True,310,162,3,8980,RGB,,without_mask,mask,without_mask_1755.jpg,16dda0ab2da49580dc66d3e2c3dc7791
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1756.jpg,True,280,180,3,10052,RGB,,without_mask,mask,without_mask_1756.jpg,2f7b8c532685f4cc958446186e198545
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1757.jpg,True,147,153,3,8275,RGB,,without_mask,mask,without_mask_1757.jpg,97787d75c32afed7ba935b4ea6812b67
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1758.jpg,True,225,225,3,8681,RGB,,without_mask,mask,without_mask_1758.jpg,e885e276597f96f2a3e0d3c09b04015f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1759.jpg,True,183,275,3,5539,RGB,,without_mask,mask,without_mask_1759.jpg,000bbfb7c1be3fdd6c52e5be3b72ceac
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_176.jpg,True,148,121,3,6105,RGB,,without_mask,mask,without_mask_176.jpg,ecdd267f459381c742d3aa79f2234ae5
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1760.jpg,True,236,118,3,6600,RGB,,without_mask,mask,without_mask_1760.jpg,aafde9a9bffa414c250548fccc5504c2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1761.jpg,True,321,157,3,6545,RGB,,without_mask,mask,without_mask_1761.jpg,fa229ec8381e98886254cca7099154fb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1762.jpg,True,201,251,3,7770,RGB,,without_mask,mask,without_mask_1762.jpg,c4ec0568cc32aae036b3601072572e5b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1763.jpg,True,300,168,3,4712,RGB,,without_mask,mask,without_mask_1763.jpg,0d6e4e28290e40d58a084546ab3fe8b6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1764.jpg,True,183,275,3,6817,RGB,,without_mask,mask,without_mask_1764.jpg,eec6c5da192b24925a3965ab59a85602
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1765.jpg,True,300,168,3,5166,RGB,,without_mask,mask,without_mask_1765.jpg,13250664f2dfe03598eb2bf75f624831
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1766.jpg,True,201,251,3,5978,RGB,,without_mask,mask,without_mask_1766.jpg,f0e2d5b64419e8db2632d54f204783a0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1767.jpg,True,176,286,3,9203,RGB,,without_mask,mask,without_mask_1767.jpg,fdd41415d32f973d981b2a26498ae860
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1768.jpg,True,146,125,3,6566,RGB,,without_mask,mask,without_mask_1768.jpg,5ca29e8ca20e640134c7717810aeaf42
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1769.jpg,True,283,178,3,10491,RGB,,without_mask,mask,without_mask_1769.jpg,8c5d31f5fd478d3049ab5b34be2fe44f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_177.jpg,True,106,100,3,3192,RGB,,without_mask,mask,without_mask_177.jpg,3e4ab9a5e10bd57190b0c04671b68b70
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1770.jpg,True,183,275,3,5083,RGB,,without_mask,mask,without_mask_1770.jpg,c94eb0b447599b17a23605d3e5910416
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1771.jpg,True,273,185,3,9406,RGB,,without_mask,mask,without_mask_1771.jpg,87da6c189b61b0c64aaaef161bc9dfc3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1772.jpg,True,363,139,3,9153,RGB,,without_mask,mask,without_mask_1772.jpg,bf7498ca3ef013223b558f131d15ccc6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1773.jpg,True,232,217,3,7398,RGB,,without_mask,mask,without_mask_1773.jpg,acf335367a672fe9dbd110d02d27cd42
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1774.jpg,True,184,274,3,7487,RGB,,without_mask,mask,without_mask_1774.jpg,4b12e97b9675a38382b551f16e68a917
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1775.jpg,True,265,190,3,4934,RGB,,without_mask,mask,without_mask_1775.jpg,b90c70d4287aa805bbabdcc73139ef58
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1776.jpg,True,308,164,3,4648,RGB,,without_mask,mask,without_mask_1776.jpg,4348ece7a69f8229646a72b7f0576273
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1777.jpg,True,195,259,3,7541,RGB,,without_mask,mask,without_mask_1777.jpg,c8dcd031d1da4e8c96297b7798ef26d8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1778.jpg,True,177,284,3,8131,RGB,,without_mask,mask,without_mask_1778.jpg,33eab98fb9dd9b1ef83f171dd99246d6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1779.jpg,True,149,121,3,6582,RGB,,without_mask,mask,without_mask_1779.jpg,da9cab0a5e28ef927a46ce7762d76438
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_178.jpg,True,144,127,3,7128,RGB,,without_mask,mask,without_mask_178.jpg,7bb7bf68523071b4e77e76c9ec9afac6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1780.jpg,True,157,142,3,8288,RGB,,without_mask,mask,without_mask_1780.jpg,b30d38818e98da2938dc58f018e4c103
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1781.jpg,True,353,143,3,9616,RGB,,without_mask,mask,without_mask_1781.jpg,21d45f8472d81dee090fd409e3c93fe3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1782.jpg,True,190,266,3,6442,RGB,,without_mask,mask,without_mask_1782.jpg,0168ab30b1a8e2207ca20836a4ef8b95
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1783.jpg,True,292,173,3,10477,RGB,,without_mask,mask,without_mask_1783.jpg,343fc5d68fa1335fd563e90cbea29c1a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1784.jpg,True,168,300,3,5535,RGB,,without_mask,mask,without_mask_1784.jpg,cc63661c5b4b89c922aef971abc7fb66
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1785.jpg,True,332,152,3,8945,RGB,,without_mask,mask,without_mask_1785.jpg,706f8dec7f8ef173e175db6353e059cb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1786.jpg,True,184,274,3,5542,RGB,,without_mask,mask,without_mask_1786.jpg,85e2e2f5d355fea5f042928cd71742d7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1787.jpg,True,275,183,3,4866,RGB,,without_mask,mask,without_mask_1787.jpg,be7def74d6699bf06d3da9c4963d7ee0
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1788.jpg,True,195,259,3,6409,RGB,,without_mask,mask,without_mask_1788.jpg,a817b27865b5df84b6451459d72e059b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1789.jpg,True,225,225,3,9485,RGB,,without_mask,mask,without_mask_1789.jpg,3620aca616ff7081c672d088e8804a14
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_179.jpg,True,147,130,3,7696,RGB,,without_mask,mask,without_mask_179.jpg,cf5de4cffb5866811da0012002f69db5
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1790.jpg,True,313,161,3,9512,RGB,,without_mask,mask,without_mask_1790.jpg,a211517ffb56e8a881515c47dd96de11
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1791.jpg,True,140,149,3,7355,RGB,,without_mask,mask,without_mask_1791.jpg,6a0c9289da05dffd9df2a342f44052ce
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1792.jpg,True,284,177,3,9811,RGB,,without_mask,mask,without_mask_1792.jpg,63394cbcacd90851460f5bff3a5b4ede
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1793.jpg,True,302,167,3,7440,RGB,,without_mask,mask,without_mask_1793.jpg,ff3e42c70e8608c266e538b3d408e196
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1794.jpg,True,178,283,3,4093,RGB,,without_mask,mask,without_mask_1794.jpg,a77318123c711b5c9dee187ae95c7b2a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1795.jpg,True,183,275,3,9994,RGB,,without_mask,mask,without_mask_1795.jpg,d91005146a419cde77c75f9e8f960eda
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1796.jpg,True,270,187,3,8430,RGB,,without_mask,mask,without_mask_1796.jpg,ef39a0d0237f34bd19d1b2cd0e2639bf
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1797.jpg,True,259,194,3,6759,RGB,,without_mask,mask,without_mask_1797.jpg,80823fbe8d74549b03515115bb4672aa
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1798.jpg,True,183,275,3,6094,RGB,,without_mask,mask,without_mask_1798.jpg,e31a284967088afb8bebb1445ba4c6f8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1799.jpg,True,224,224,3,5937,RGB,,without_mask,mask,without_mask_1799.jpg,010216cc4543951c73fdd21e2b4a24ba
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_18.jpg,True,146,149,3,6954,RGB,,without_mask,mask,without_mask_18.jpg,789843764851f211613f3b26554fd86a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_180.jpg,True,146,146,3,7539,RGB,,without_mask,mask,without_mask_180.jpg,07c665483cae7834b07ee67deef79246
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1800.jpg,True,196,258,3,9335,RGB,,without_mask,mask,without_mask_1800.jpg,2fe7137492248ca2816b383b3a43c3f6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1801.jpg,True,160,316,3,5997,RGB,,without_mask,mask,without_mask_1801.jpg,3c0a645d767fda8ce38ddc1f9e9fa460
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1802.jpg,True,135,133,3,5703,RGB,,without_mask,mask,without_mask_1802.jpg,71aa4ab90e636212a4449551d8fdb1c6
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1803.jpg,True,208,242,3,5352,RGB,,without_mask,mask,without_mask_1803.jpg,ad5c4ca4c4a2083e09dfc16db792ef60
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1804.jpg,True,183,275,3,5689,RGB,,without_mask,mask,without_mask_1804.jpg,afa9f50568b0b00bed70efcba8fa3c69
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1805.jpg,True,168,299,3,7830,RGB,,without_mask,mask,without_mask_1805.jpg,8c6b6bf0510d5348ab1ebc47f0397bb9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1806.jpg,True,265,190,3,12336,RGB,,without_mask,mask,without_mask_1806.jpg,600a4560ec8101480636bd2348daf230
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1807.jpg,True,262,192,3,9584,RGB,,without_mask,mask,without_mask_1807.jpg,e3721205f4fb803cf31ba10b9c496173
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1808.jpg,True,203,248,3,6454,RGB,,without_mask,mask,without_mask_1808.jpg,78a952d902ca676d6d5dddb76c20f3da
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1809.jpg,True,169,298,3,8317,RGB,,without_mask,mask,without_mask_1809.jpg,468f6eba6c722c0133be251a34d26b51
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_181.jpg,True,160,114,3,5467,RGB,,without_mask,mask,without_mask_181.jpg,0ab95b65a51214f4c32000e9de83db55
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1810.jpg,True,190,266,3,4969,RGB,,without_mask,mask,without_mask_1810.jpg,964580937011770a229bd2b4f27b9eeb
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1811.jpg,True,168,299,3,5825,RGB,,without_mask,mask,without_mask_1811.jpg,67ae430825d177f73ee6c132b7c61081
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1812.jpg,True,168,299,3,9778,RGB,,without_mask,mask,without_mask_1812.jpg,874408e57160b34115b9d4f8348421b7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1813.jpg,True,143,139,3,6969,RGB,,without_mask,mask,without_mask_1813.jpg,8ef21cd9ac3fbcb3c356517669d5336b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1814.jpg,True,277,182,3,6401,RGB,,without_mask,mask,without_mask_1814.jpg,802ef2265d6d4d71a87b7603405202ee
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1815.jpg,True,183,275,3,6024,RGB,,without_mask,mask,without_mask_1815.jpg,c39a97b58e9cb9569c9dcdb980a73c5c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1816.jpg,True,198,255,3,5710,RGB,,without_mask,mask,without_mask_1816.jpg,d01ca0ef8228ab6c783a40cadabe874d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1817.jpg,True,183,275,3,8552,RGB,,without_mask,mask,without_mask_1817.jpg,229732616872b94e0f1eadc70154bb34
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1818.jpg,True,235,215,3,9125,RGB,,without_mask,mask,without_mask_1818.jpg,76ac169b8227d9da2fc61491fd28789a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1819.jpg,True,201,251,3,7618,RGB,,without_mask,mask,without_mask_1819.jpg,c4572c31f94d629383efaf420d4c38e9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_182.jpg,True,160,139,3,7161,RGB,,without_mask,mask,without_mask_182.jpg,2482278616d88e8d3c562732c31696d5
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1820.jpg,True,285,177,3,8582,RGB,,without_mask,mask,without_mask_1820.jpg,610349b63d9d2d3518694c27c6839dc9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1821.jpg,True,183,276,3,6248,RGB,,without_mask,mask,without_mask_1821.jpg,36819fa76ee8bd0f486edb9c04580b58
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1822.jpg,True,261,193,3,6868,RGB,,without_mask,mask,without_mask_1822.jpg,1b48b989be57798a7d7d78c345f7babe
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1823.jpg,True,225,225,3,6985,RGB,,without_mask,mask,without_mask_1823.jpg,b1aec32608aeaec45e187978530fdf03
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1824.jpg,True,150,139,3,7324,RGB,,without_mask,mask,without_mask_1824.jpg,159d2fdcf8117edb6303ae6d718263e2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1825.jpg,True,175,289,3,6870,RGB,,without_mask,mask,without_mask_1825.jpg,c2d47ace83316d9c2f68d61cd4729bf8
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1826.jpg,True,192,263,3,6991,RGB,,without_mask,mask,without_mask_1826.jpg,4fe2f290ef5b686c9748bb711895c65c
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1827.jpg,True,177,284,3,9288,RGB,,without_mask,mask,without_mask_1827.jpg,4ad1527370743bbc956c71bf8d1c6247
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1828.jpg,True,183,275,3,5521,RGB,,without_mask,mask,without_mask_1828.jpg,44044405f57dd10ee278fd0c079dcfc2
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1829.jpg,True,225,225,3,8442,RGB,,without_mask,mask,without_mask_1829.jpg,aa0b884711a7a3e18abe6b05f7e5cd9f
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_183.jpg,True,141,141,3,7318,RGB,,without_mask,mask,without_mask_183.jpg,2a7e2c026069bd381aefca2a3703f10d
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1830.jpg,True,262,192,3,9370,RGB,,without_mask,mask,without_mask_1830.jpg,bf900d0384ee3489498874acdf99664b
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1831.jpg,True,254,199,3,6770,RGB,,without_mask,mask,without_mask_1831.jpg,04662f8c4b5147371d52151df5838384
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1832.jpg,True,352,143,3,5397,RGB,,without_mask,mask,without_mask_1832.jpg,485658cc75cd7c0f89e654bf105d088e
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1833.jpg,True,180,280,3,6471,RGB,,without_mask,mask,without_mask_1833.jpg,15d12f7709cc4f89f016ef5b20d7d088
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1834.jpg,True,195,259,3,6651,RGB,,without_mask,mask,without_mask_1834.jpg,c69c739514f43f6faa6d732153d0f544
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1835.jpg,True,148,127,3,6618,RGB,,without_mask,mask,without_mask_1835.jpg,44bdba1fefb3783ed038e94cfc2eaf22
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1836.jpg,True,205,246,3,6863,RGB,,without_mask,mask,without_mask_1836.jpg,b4651dddb28b4d542528eada12db16e3
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1837.jpg,True,178,284,3,8089,RGB,,without_mask,mask,without_mask_1837.jpg,02003be284484ed8e974884135b88d3a
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1838.jpg,True,241,209,3,13143,RGB,,without_mask,mask,without_mask_1838.jpg,6bd9075d51f82e6a2825ef7b741a9ea9
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1839.jpg,True,225,225,3,6673,RGB,,without_mask,mask,without_mask_1839.jpg,c807919dd70771c57d316c0f59f086c7
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_184.jpg,True,140,128,3,6608,RGB,,without_mask,mask,without_mask_184.jpg,5fd1626abc907c1202fe743540532787
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1840.jpg,True,183,275,3,7103,RGB,,without_mask,mask,without_mask_1840.jpg,29584219da5408de5a033205625c15df
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1841.jpg,True,299,169,3,6913,RGB,,without_mask,mask,without_mask_1841.jpg,9fa4022983c6e84694d6765180ee3886
E:\AMIT AI\Face Mask & Emotion detection\without_mask\without_mask_1842.jpg,True,259,194,3,7840,RGB,,without_mask,mask,without_mask_1842.jpg,e48fc0027d0956609ced4c8f8bcae456
