filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash,log_file_size
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1548.jpg,True,154,256,3,12033,RGB,,with_mask,mask,with_mask_1548.jpg,452c2cabf830f058b5ca2ea11f21e48d,9.395491255780296
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1549.jpg,True,183,275,3,7524,RGB,,with_mask,mask,with_mask_1549.jpg,e4b1f831bcbaec54439ec8e22506ea56,8.925986089617076
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_155.jpg,True,108,176,3,7613,RGB,,with_mask,mask,with_mask_155.jpg,453ffeacd4d7c9e37b21789802f32c53,8.937743936942443
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1550.jpg,True,171,264,3,15058,RGB,,with_mask,mask,with_mask_1550.jpg,ca49005121eb8832737d1650d9386f42,9.61973109808682
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1551.jpg,True,441,385,3,13437,RGB,,with_mask,mask,with_mask_1551.jpg,e31570c4e806efa9cf1ddd8965c2849b,9.505841793480096
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1552.jpg,True,198,223,3,16300,RGB,,with_mask,mask,with_mask_1552.jpg,c12473a58e01c9d7fbb7abf078902d00,9.69898173460629
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1553.jpg,True,960,960,3,69062,RGB,,with_mask,mask,with_mask_1553.jpg,8cbc0fd888eb7a92200e92bf0198d0f9,11.142774410487005
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1554.jpg,True,164,169,3,11420,RGB,,with_mask,mask,with_mask_1554.jpg,ce0e39f3ee6d5f9dea7e8bdf1e5fd311,9.343209045050607
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1555.jpg,True,320,428,3,30915,RGB,,with_mask,mask,with_mask_1555.jpg,b9be7bdcc1e6eac8efd749f8d78dfb16,10.33902912822676
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1556.jpg,True,122,166,3,8307,RGB,,with_mask,mask,with_mask_1556.jpg,bf90d0b59304d9928b41a0dd6a475910,9.024974184996003
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1557.jpg,True,320,428,3,21977,RGB,,with_mask,mask,with_mask_1557.jpg,c3a45cdea382b0896c7a378fdda4f312,9.997797232006869
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1558.jpg,True,149,189,3,10565,RGB,,with_mask,mask,with_mask_1558.jpg,ceaaf7e4e26d3a2e58a0686ea96615e8,9.26539657772426
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1559.jpg,True,337,466,3,21134,RGB,,with_mask,mask,with_mask_1559.jpg,3f4705c3df7bd4df7ad8bb645846ea42,9.95868571300089
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_156.jpg,True,55,87,3,2610,RGB,,with_mask,mask,with_mask_156.jpg,600189dbd20cd44fcd723b4dddb2af20,7.8674885686991285
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1560.jpg,True,167,230,3,6099,RGB,,with_mask,mask,with_mask_1560.jpg,34fea8f01ff704d130471db86e0f9ebd,8.716044050161402
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1561.jpg,True,124,195,3,8696,RGB,,with_mask,mask,with_mask_1561.jpg,86faed400be16214c38457515d6b0510,9.070733417589766
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1562.jpg,True,346,423,3,17603,RGB,,with_mask,mask,with_mask_1562.jpg,afdb64664dfad241a8d555654845927f,9.775881427930981
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1563.jpg,True,278,309,3,15053,RGB,,with_mask,mask,with_mask_1563.jpg,b082b7ef44997f9beff6fade8cfbd575,9.619399015594476
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1564.jpg,True,275,183,3,6616,RGB,,with_mask,mask,with_mask_1564.jpg,c52ad74e9443c05c598366cf1c85898c,8.797397374012059
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1565.jpg,True,228,221,3,9556,RGB,,with_mask,mask,with_mask_1565.jpg,7e338fcc6c490b47f3d34d52c24a0c1f,9.16502914926618
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1566.jpg,True,363,408,3,19962,RGB,,with_mask,mask,with_mask_1566.jpg,55f566f74e464b4c0d7f1bba5ee46b16,9.901635839172654
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1567.jpg,True,327,433,3,30512,RGB,,with_mask,mask,with_mask_1567.jpg,8a00ea5e3a027712db8486e79191ca63,10.325908101293706
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1568.jpg,True,191,213,3,7982,RGB,,with_mask,mask,with_mask_1568.jpg,f01d6aaae68541a46b490831790f0322,8.9850695596458
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1569.jpg,True,97,139,3,6403,RGB,,with_mask,mask,with_mask_1569.jpg,53781a23ddc4cae41e5d8135a5d3b321,8.764678074116606
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_157.jpg,True,137,206,3,10219,RGB,,with_mask,mask,with_mask_157.jpg,e8f5e83ea63d83fadfc8c7c8e73fed7e,9.232101863757695
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1570.jpg,True,336,427,3,25260,RGB,,with_mask,mask,with_mask_1570.jpg,3683bd35c391fd0962115e3d119c2472,10.137016983402756
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1571.jpg,True,291,384,3,19097,RGB,,with_mask,mask,with_mask_1571.jpg,37660fb35916f16fddaaf0d27f082e4e,9.857338896510148
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1572.jpg,True,320,428,3,24289,RGB,,with_mask,mask,with_mask_1572.jpg,b56542b98d86f2bde916037be265033d,10.097820021996219
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1573.jpg,True,183,275,3,6171,RGB,,with_mask,mask,with_mask_1573.jpg,864ff647460b31eb37242077dfa306f6,8.72777821348305
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1574.jpg,True,299,168,3,5832,RGB,,with_mask,mask,with_mask_1574.jpg,fd6dc429c95b83666ef26186737fdfe0,8.671286726753637
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1575.jpg,True,245,206,3,7205,RGB,,with_mask,mask,with_mask_1575.jpg,1fe3ee5de7c743d75f38ab6af6c98136,8.882669291308039
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1576.jpg,True,320,433,3,20905,RGB,,with_mask,mask,with_mask_1576.jpg,920bdbac624221fc49109c05f3e6daa6,9.947791478092652
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1577.jpg,True,79,112,3,3760,RGB,,with_mask,mask,with_mask_1577.jpg,1953b662ce689f3e44e1b83a17f749b6,8.232440158470336
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1578.jpg,True,465,581,3,26597,RGB,,with_mask,mask,with_mask_1578.jpg,7e47747d5703108855f21c9771f91420,10.188591303973109
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1579.jpg,True,320,433,3,19946,RGB,,with_mask,mask,with_mask_1579.jpg,807a9ab81516535abda972593f07f5db,9.900834035070565
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_158.jpg,True,60,87,3,2990,RGB,,with_mask,mask,with_mask_158.jpg,200d8a489b10be13587e4c1543beeb4e,8.003363058629947
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1580.jpg,True,320,428,3,28099,RGB,,with_mask,mask,with_mask_1580.jpg,4c1199971a1d9279990907191f4e2d25,10.243524855321837
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1581.jpg,True,320,428,3,22488,RGB,,with_mask,mask,with_mask_1581.jpg,be0be396f1445b5d0adc0ccb6601f2dd,10.020781579758486
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1582.jpg,True,278,181,3,6857,RGB,,with_mask,mask,with_mask_1582.jpg,9638e76f5bfa36d39aab5376179c2c7c,8.833171133022866
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1583.jpg,True,275,183,3,11332,RGB,,with_mask,mask,with_mask_1583.jpg,bb3ec67a84a560e025f7fd30e9ae65e3,9.335474102732949
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1584.jpg,True,408,411,3,21984,RGB,,with_mask,mask,with_mask_1584.jpg,e4c7dc3af6bc53af28eadd22cadcf15f,9.99811568161491
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1585.jpg,True,258,195,3,6851,RGB,,with_mask,mask,with_mask_1585.jpg,c211f29223cc7cc62ea55ad58e11f9d5,8.832295859444011
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1586.jpg,True,320,428,3,20533,RGB,,with_mask,mask,with_mask_1586.jpg,3424d5b5a23e14406b16f4cbeedf9c40,9.92983732785891
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1587.jpg,True,134,176,3,9201,RGB,,with_mask,mask,with_mask_1587.jpg,962e7b61013ec846e3f818866e0e9e35,9.127176130715414
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1588.jpg,True,320,428,3,33099,RGB,,with_mask,mask,with_mask_1588.jpg,35d40a49df16c962e732bd530e5dbe12,10.407288561365155
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1589.jpg,True,320,433,3,28767,RGB,,with_mask,mask,with_mask_1589.jpg,5c2e6c6c7b04da43f984900a9902f063,10.267018937271347
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_159.jpg,True,147,192,3,12559,RGB,,with_mask,mask,with_mask_159.jpg,612a032caf34f924921284250164c537,9.438272440022189
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1590.jpg,True,320,428,3,21373,RGB,,with_mask,mask,with_mask_1590.jpg,245e481422b158090b32911df7ceeb9f,9.969930509084842
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1591.jpg,True,467,518,3,30181,RGB,,with_mask,mask,with_mask_1591.jpg,aa6bbf805cd519b2038dc3e49894e076,10.315000999178496
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1592.jpg,True,320,428,3,18419,RGB,,with_mask,mask,with_mask_1592.jpg,03d9cb78d0e9728e301972ebe9d4c207,9.821192309809298
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1593.jpg,True,168,299,3,7873,RGB,,with_mask,mask,with_mask_1593.jpg,87ec6f2755c3c34ddf7021f679bd0410,8.971321471503682
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1594.jpg,True,320,428,3,25591,RGB,,with_mask,mask,with_mask_1594.jpg,a05b16d76e56c000442f25fffdba1a68,10.150035081629355
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1595.jpg,True,320,428,3,27229,RGB,,with_mask,mask,with_mask_1595.jpg,4453fd4ab029709fb21964225c02a631,10.212074585667805
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1596.jpg,True,320,433,3,22630,RGB,,with_mask,mask,with_mask_1596.jpg,a12eddca3fc4f658e0f1c6a89c3509db,10.027075926780746
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1597.jpg,True,320,428,3,18832,RGB,,with_mask,mask,with_mask_1597.jpg,816f4535301719f0ea1171be76b59e24,9.843365929194746
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1598.jpg,True,311,429,3,20085,RGB,,with_mask,mask,with_mask_1598.jpg,70a3f6c80e55ed0e601530f55967ed49,9.907778333953285
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1599.jpg,True,147,213,3,12323,RGB,,with_mask,mask,with_mask_1599.jpg,8e40c09d545f26d178567350fd56c722,9.419303859716559
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_16.jpg,True,131,180,3,7986,RGB,,with_mask,mask,with_mask_16.jpg,8eade904a62e7820435732d6512b5f3f,8.985570498917388
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_160.jpg,True,101,159,3,5760,RGB,,with_mask,mask,with_mask_160.jpg,4f95c3c1c525b72b6b7ea4bbb1dfccea,8.658866349732383
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1600.jpg,True,320,428,3,21505,RGB,,with_mask,mask,with_mask_1600.jpg,96b84c0b31fa19b8d11ba39f1bd08c23,9.976087244950472
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1601.jpg,True,147,209,3,12257,RGB,,with_mask,mask,with_mask_1601.jpg,61925cab53b970efa6456cb2c5735a0f,9.413934064045677
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1602.jpg,True,324,493,3,19985,RGB,,with_mask,mask,with_mask_1602.jpg,9ccd4c0564ef0afe5906e8bf6d6c03b9,9.902787307421734
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1603.jpg,True,320,428,3,21577,RGB,,with_mask,mask,with_mask_1603.jpg,b575d60340e4d41ce1f65baf672e910f,9.979429556111285
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1604.jpg,True,450,800,3,38092,RGB,,with_mask,mask,with_mask_1604.jpg,e5e10ba5de327467e0ac52782597c13c,10.547785817200792
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1605.jpg,True,318,442,3,26927,RGB,,with_mask,mask,with_mask_1605.jpg,525db7a4083da4aca231106ff20e5fae,10.200921916430588
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1606.jpg,True,271,338,3,17944,RGB,,with_mask,mask,with_mask_1606.jpg,0115f3e65cc102e6628bb13697754f1a,9.795066803581708
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1607.jpg,True,300,168,3,5498,RGB,,with_mask,mask,with_mask_1607.jpg,2849a2c2c2eee539542c192765a4652f,8.612321536507814
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1608.jpg,True,320,428,3,27651,RGB,,with_mask,mask,with_mask_1608.jpg,64fcd48ddff7578545755dd696199f68,10.227453337065155
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1609.jpg,True,427,378,3,26105,RGB,,with_mask,mask,with_mask_1609.jpg,6036a7ac79d211af35b7d9ac053dfcf8,10.169920451948736
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_161.jpg,True,118,185,3,10513,RGB,,with_mask,mask,with_mask_161.jpg,d5a021769ba270b285cd3387979901ab,9.260462981379394
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1610.jpg,True,639,639,3,49517,RGB,,with_mask,mask,with_mask_1610.jpg,b10dfd453add42d39d18bb6d2d6eedeb,10.81009151882074
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1611.jpg,True,450,400,3,22846,RGB,,with_mask,mask,with_mask_1611.jpg,72a885df77c792f20852d511af010532,10.036575096674483
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1612.jpg,True,235,352,3,30129,RGB,,with_mask,mask,with_mask_1612.jpg,1bc4b9d3396df7df713ee54be84cb328,10.313276632124348
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1613.jpg,True,114,141,3,4670,RGB,,with_mask,mask,with_mask_1613.jpg,e92fed4b40c342b206cb5084d4608d67,8.449128460502108
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1614.jpg,True,320,428,3,21242,RGB,,with_mask,mask,with_mask_1614.jpg,7fff50ec1439a4d3b3768a729af860f9,9.963782708319883
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1615.jpg,True,353,344,3,20686,RGB,,with_mask,mask,with_mask_1615.jpg,c4dfdfa5961191025431a7bf1620859f,9.93726076264305
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1616.jpg,True,320,433,3,23056,RGB,,with_mask,mask,with_mask_1616.jpg,a1a49331143ae85107a7fcd3d1a283fd,10.045724689956613
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1617.jpg,True,320,433,3,27097,RGB,,with_mask,mask,with_mask_1617.jpg,c0fe22754c11ac37a4f2e2ae9f7ad433,10.207215203406376
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1618.jpg,True,320,428,3,16358,RGB,,with_mask,mask,with_mask_1618.jpg,90478f50d149f34fc1e9453beeb9728f,9.702533483594172
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1619.jpg,True,276,416,3,12504,RGB,,with_mask,mask,with_mask_1619.jpg,75ba2ca8d8566b93c122fbd38a8b99fc,9.433883843311719
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_162.jpg,True,126,191,3,10929,RGB,,with_mask,mask,with_mask_162.jpg,7d9ac62b4b80dbbfa2d7d6344d3bd9db,9.299266581170585
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1620.jpg,True,320,433,3,26709,RGB,,with_mask,mask,with_mask_1620.jpg,e868f7b6cd75fe2b8d87efb620fe128b,10.192793306104006
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1621.jpg,True,301,416,3,19387,RGB,,with_mask,mask,with_mask_1621.jpg,1f6e1af57a459471903ae58bc4af7507,9.872409596965266
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1622.jpg,True,133,181,3,8151,RGB,,with_mask,mask,with_mask_1622.jpg,ff80604cedbff846d27c457a2f7bdabc,9.00601857490256
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1623.jpg,True,199,253,3,8122,RGB,,with_mask,mask,with_mask_1623.jpg,a071d2ddf52120684424fd50feee0421,9.002454823050954
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1624.jpg,True,275,183,3,6644,RGB,,with_mask,mask,with_mask_1624.jpg,6d4a205d2523f933c919e7643c4b7a5b,8.801619971147346
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1625.jpg,True,209,267,3,8139,RGB,,with_mask,mask,with_mask_1625.jpg,54b41e8e0f650cfdf1e1bdd622a979e9,9.004545458996587
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1626.jpg,True,640,480,3,33747,RGB,,with_mask,mask,with_mask_1626.jpg,7924f04fd2b45a578b4ae0acc30e5a9f,10.426676435285517
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1627.jpg,True,320,428,3,25875,RGB,,with_mask,mask,with_mask_1627.jpg,d8dfb0f91d6d67bce8a393ce07d82091,10.161071177163876
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1628.jpg,True,511,496,3,29131,RGB,,with_mask,mask,with_mask_1628.jpg,c144fd7a8f834ce8603cab226fd91d88,10.279592505337806
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1629.jpg,True,276,183,3,6696,RGB,,with_mask,mask,with_mask_1629.jpg,181b98d2587d99ac5bd8ac6ea04d44ed,8.80941494391005
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_163.jpg,True,334,429,3,41473,RGB,,with_mask,mask,with_mask_163.jpg,b8dc3ed2418c149642bbed1229698aaf,10.632822003857786
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1630.jpg,True,250,250,3,11275,RGB,,with_mask,mask,with_mask_1630.jpg,c1ab1241a1f60fb933bf1c3fb20568d9,9.330431852234003
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1631.jpg,True,320,428,3,22827,RGB,,with_mask,mask,with_mask_1631.jpg,6ae018a1350d313209328e9d80e04c7b,10.035743131656599
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1632.jpg,True,136,229,3,13208,RGB,,with_mask,mask,with_mask_1632.jpg,ef4c94bb3f67c34acedc5f237c5c4b4e,9.488653694423864
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1633.jpg,True,491,507,3,25870,RGB,,with_mask,mask,with_mask_1633.jpg,b3d18886a55a05d6aa7ebabbb24d8cd7,10.16087792924552
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1634.jpg,True,301,499,3,19519,RGB,,with_mask,mask,with_mask_1634.jpg,7e98854c07bf7cc2c5b6639ceb0ac693,9.879194859967084
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1635.jpg,True,320,433,3,22343,RGB,,with_mask,mask,with_mask_1635.jpg,7974e0f2c5e4b81b674c083e9e71b4f8,10.014313107625012
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1636.jpg,True,320,428,3,15737,RGB,,with_mask,mask,with_mask_1636.jpg,6eb64efed380fd47e85ea82d53e71408,9.663833449094929
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1637.jpg,True,320,428,3,28240,RGB,,with_mask,mask,with_mask_1637.jpg,e9898a80bf8f002e7464c7065efc5429,10.248530101745105
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1638.jpg,True,960,768,3,100410,RGB,,with_mask,mask,with_mask_1638.jpg,bcff46f7471abad39a8b7791627c4a37,11.517027041991303
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1639.jpg,True,183,275,3,8437,RGB,,with_mask,mask,with_mask_1639.jpg,e9e7d4d2b262e45eccd14e049f12afe1,9.040500592684284
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_164.jpg,True,120,145,3,5548,RGB,,with_mask,mask,with_mask_164.jpg,867ef9907440cc1abc25a7feca369f64,8.621373010325902
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1640.jpg,True,194,259,3,9247,RGB,,with_mask,mask,with_mask_1640.jpg,6fec1096c61c00c3669b04b5893aa5a3,9.13216259091216
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1641.jpg,True,250,283,3,8749,RGB,,with_mask,mask,with_mask_1641.jpg,df08b5a1dacd9ad26cda8c1e0ba5e8c5,9.07680897935166
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1642.jpg,True,194,259,3,5875,RGB,,with_mask,mask,with_mask_1642.jpg,f6b943e332d37b0ae99df29b580e53a4,8.678631537293768
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1643.jpg,True,317,420,3,18430,RGB,,with_mask,mask,with_mask_1643.jpg,ddce6dbd37833688dab0a89f4be5c6d4,9.821789308551622
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1644.jpg,True,398,425,3,37023,RGB,,with_mask,mask,with_mask_1644.jpg,ead039fed6c4f6f0a650b78d09c78f04,10.519321629993403
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1645.jpg,True,299,168,3,6145,RGB,,with_mask,mask,with_mask_1645.jpg,74268d6f023301af03f7dd55cc0dfe3d,8.72355674269043
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1646.jpg,True,299,169,3,6285,RGB,,with_mask,mask,with_mask_1646.jpg,6f23b3c9f45846f2bef1ea9cc60ae71f,8.746080217357513
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1647.jpg,True,261,248,3,11682,RGB,,with_mask,mask,with_mask_1647.jpg,ddbbe875b112d62ad3b0cb8af5c92105,9.365890072717148
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1648.jpg,True,232,217,3,6481,RGB,,with_mask,mask,with_mask_1648.jpg,2a35dd3336dce37b93461488cb012bb7,8.776784383701493
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1649.jpg,True,320,428,3,23524,RGB,,with_mask,mask,with_mask_1649.jpg,c4cfd4fe65f02779863bbf6d31649124,10.06581896445358
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_165.jpg,True,108,167,3,9085,RGB,,with_mask,mask,with_mask_165.jpg,f2d931df984c856c5e8445470ec96b98,9.114490046319348
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1650.jpg,True,405,517,3,23647,RGB,,with_mask,mask,with_mask_1650.jpg,093cffc171e52d6c09020927cb741f29,10.071033823747928
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1651.jpg,True,250,310,3,12497,RGB,,with_mask,mask,with_mask_1651.jpg,1b56866d185d82653fcb7cd99119df58,9.433323910489028
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1652.jpg,True,167,241,3,10421,RGB,,with_mask,mask,with_mask_1652.jpg,2614fd6559d5964fad4f5e58ca7755d1,9.25167423546916
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1653.jpg,True,320,428,3,22593,RGB,,with_mask,mask,with_mask_1653.jpg,66aa7f4732cbd5a8d42f6a8d653c70de,10.025439663286875
E:\AMIT AI\Face Mask & Emotion detection\with_mask\with_mask_1654.jpg,True,109,148,3,7604,RGB,,with_mask,mask,with_mask_1654.jpg,504f4ad2dd1fddea6c89b1769fb35709,8.936561204693394
